Timestamp,PWM_Left,PWM_Right,Serial_Data
1738026233.0471196,100,100,137.93 | 137.93
1738026233.06323,100,100,137.93 | 137.93
1738026233.0638192,100,100,137.93 | 137.93
1738026233.0799308,100,100,137.93 | 137.93
1738026233.0804436,100,100,137.93 | 137.93
1738026233.0966306,100,100,137.93 | 137.93
1738026233.1150014,100,100,137.93 | 137.93
1738026233.1155746,100,100,137.93 | 137.93
1738026233.1304743,100,100,137.93 | 137.93
1738026233.1312726,100,100,137.93 | 137.93
1738026233.1473265,100,100,137.93 | 137.93
1738026233.1493716,100,100,137.93 | 137.93
1738026233.163575,100,100,137.93 | 137.93
1738026233.1643674,100,100,140.85 | 140.85
1738026233.1804233,100,100,140.85 | 140.85
1738026233.1809974,100,100,140.85 | 140.85
1738026233.1977513,100,100,140.85 | 140.85
1738026233.199799,100,100,140.85 | 140.85
1738026233.2136443,100,100,140.85 | 140.85
1738026233.2140899,100,100,140.85 | 140.85
1738026233.2295535,100,100,140.85 | 140.85
1738026233.2300022,100,100,140.85 | 140.85
1738026233.2466254,100,100,140.85 | 140.85
1738026233.263117,100,100,140.85 | 140.85
1738026233.2637014,100,100,140.85 | 140.85
1738026233.2798245,100,100,140.85 | 140.85
1738026233.2826965,100,100,140.85 | 140.85
1738026233.297563,100,100,140.85 | 140.85
1738026233.2982988,100,100,140.85 | 140.85
1738026233.3131032,100,100,140.85 | 140.85
1738026233.3135178,100,100,133.33 | 133.33
1738026233.329535,100,100,133.33 | 133.33
1738026233.3299057,100,100,133.33 | 133.33
1738026233.3463342,100,100,133.33 | 133.33
1738026233.346735,100,100,133.33 | 133.33
1738026233.3631375,100,100,133.33 | 133.33
1738026233.3645144,100,100,133.33 | 133.33
1738026233.3797853,100,100,133.33 | 133.33
1738026233.3960984,100,100,133.33 | 133.33
1738026233.3965688,100,100,133.33 | 133.33
1738026233.412912,100,100,133.33 | 133.33
1738026233.41325,100,100,133.33 | 133.33
1738026233.4298115,100,100,133.33 | 133.33
1738026233.430372,100,100,133.33 | 133.33
1738026233.4462986,100,100,133.33 | 133.33
1738026233.4467661,100,100,133.33 | 133.33
1738026233.463162,100,100,133.33 | 133.33
1738026233.4637752,100,100,136.05 | 136.05
1738026233.4797006,100,100,136.05 | 136.05
1738026233.4802191,100,100,136.05 | 136.05
1738026233.4965239,100,100,136.05 | 136.05
1738026233.4970877,100,100,136.05 | 136.05
1738026233.5131605,100,100,136.05 | 136.05
1738026233.5147908,100,100,136.05 | 136.05
1738026233.5299618,100,100,136.05 | 136.05
1738026233.5463738,100,100,136.05 | 136.05
1738026233.5468252,100,100,136.05 | 136.05
1738026233.5630667,100,100,136.05 | 136.05
1738026233.563581,100,100,136.05 | 136.05
1738026233.5794652,100,100,136.05 | 136.05
1738026233.58001,100,100,136.05 | 136.05
1738026233.596287,100,100,136.05 | 136.05
1738026233.5967596,100,100,136.05 | 136.05
1738026233.613003,100,100,136.05 | 136.05
1738026233.6133997,100,100,132.45 | 132.45
1738026233.6299603,100,100,132.45 | 132.45
1738026233.6304445,100,100,132.45 | 132.45
1738026233.6466844,100,100,132.45 | 132.45
1738026233.6471,100,100,132.45 | 132.45
1738026233.6633534,100,100,132.45 | 132.45
1738026233.6795847,100,100,132.45 | 132.45
1738026233.6802685,100,100,132.45 | 132.45
1738026233.6964478,100,100,132.45 | 132.45
1738026233.6969817,100,100,132.45 | 132.45
1738026233.7131448,100,100,132.45 | 132.45
1738026233.7136939,100,100,132.45 | 132.45
1738026233.729832,100,100,132.45 | 132.45
1738026233.73034,100,100,132.45 | 132.45
1738026233.746483,100,100,132.45 | 132.45
1738026233.7469585,100,100,132.45 | 132.45
1738026233.7629676,100,100,137.93 | 172.41
1738026233.7633762,100,100,137.93 | 172.41
1738026233.7796977,100,100,137.93 | 172.41
1738026233.7801316,100,100,137.93 | 172.41
1738026233.796518,100,100,137.93 | 172.41
1738026233.7969983,100,100,137.93 | 172.41
1738026233.813171,100,100,137.93 | 172.41
1738026233.8295944,100,100,137.93 | 172.41
1738026233.830115,100,100,137.93 | 172.41
1738026233.846413,100,100,137.93 | 172.41
1738026233.846798,100,100,137.93 | 172.41
1738026233.8630033,100,100,137.93 | 172.41
1738026233.863285,100,100,137.93 | 172.41
1738026233.8800082,100,100,137.93 | 172.41
1738026233.8804634,100,100,137.93 | 172.41
1738026233.8967037,100,100,137.93 | 172.41
1738026233.8972094,100,100,141.84 | 106.38
1738026233.9132223,100,100,141.84 | 106.38
1738026233.9137244,100,100,141.84 | 106.38
1738026233.9299474,100,100,141.84 | 106.38
1738026233.9307947,100,100,141.84 | 106.38
1738026233.9478261,100,100,141.84 | 106.38
1738026233.9629388,100,100,141.84 | 106.38
1738026233.9634838,100,100,141.84 | 106.38
1738026233.979728,100,100,141.84 | 106.38
1738026233.9802885,100,100,141.84 | 106.38
1738026233.9964526,100,100,141.84 | 106.38
1738026233.9970233,100,100,141.84 | 106.38
1738026234.0130754,100,100,141.84 | 106.38
1738026234.0135381,100,100,141.84 | 106.38
1738026234.0297709,100,100,141.84 | 106.38
1738026234.030231,100,100,141.84 | 106.38
1738026234.0464818,100,100,141.84 | 106.38
1738026234.0470426,100,100,136.05 | 136.05
1738026234.0632339,100,100,136.05 | 136.05
1738026234.0637558,100,100,136.05 | 136.05
1738026234.0800068,100,100,136.05 | 136.05
1738026234.080502,100,100,136.05 | 136.05
1738026234.0965343,100,100,136.05 | 136.05
1738026234.112743,100,100,136.05 | 136.05
1738026234.1129775,100,100,136.05 | 136.05
1738026234.1296563,100,100,136.05 | 136.05
1738026234.130187,100,100,136.05 | 136.05
1738026234.1464314,100,100,136.05 | 136.05
1738026234.1469722,100,100,136.05 | 136.05
1738026234.163205,100,100,136.05 | 136.05
1738026234.1640527,100,100,136.05 | 136.05
1738026234.1798313,100,100,136.05 | 136.05
1738026234.180349,100,100,136.05 | 136.05
1738026234.1965358,100,100,105.63 | 140.85
1738026234.1969247,100,100,105.63 | 140.85
1738026234.2131703,100,100,105.63 | 140.85
1738026234.21372,100,100,105.63 | 140.85
1738026234.2298417,100,100,105.63 | 140.85
1738026234.246271,100,100,105.63 | 140.85
1738026234.2467313,100,100,105.63 | 140.85
1738026234.2629256,100,100,105.63 | 140.85
1738026234.2633595,100,100,105.63 | 140.85
1738026234.2797215,100,100,105.63 | 140.85
1738026234.28004,100,100,105.63 | 140.85
1738026234.2962964,100,100,105.63 | 140.85
1738026236.3522503,200,200,105.63 | 140.85
1738026236.3529072,200,200,105.63 | 140.85
1738026236.3535435,200,200,105.63 | 140.85
1738026236.3543296,200,200,105.63 | 140.85
1738026236.3550317,200,200,137.93 | 137.93
1738026236.3557317,200,200,137.93 | 137.93
1738026236.3563697,200,200,137.93 | 137.93
1738026236.3570864,200,200,137.93 | 137.93
1738026236.357712,200,200,137.93 | 137.93
1738026236.3580885,200,200,137.93 | 137.93
1738026236.3584259,200,200,137.93 | 137.93
1738026236.3587763,200,200,137.93 | 137.93
1738026236.3590527,200,200,137.93 | 137.93
1738026236.3593357,200,200,137.93 | 137.93
1738026236.3596292,200,200,137.93 | 137.93
1738026236.3599117,200,200,137.93 | 137.93
1738026236.3601968,200,200,137.93 | 137.93
1738026236.3604848,200,200,137.93 | 137.93
1738026236.360814,200,200,137.93 | 137.93
1738026236.3611164,200,200,137.93 | 137.93
1738026236.361421,200,200,137.93 | 137.93
1738026236.3617566,200,200,138.89 | 138.89
1738026236.3620946,200,200,138.89 | 138.89
1738026236.362431,200,200,138.89 | 138.89
1738026236.362776,200,200,138.89 | 138.89
1738026236.3630862,200,200,138.89 | 138.89
1738026236.363403,200,200,138.89 | 138.89
1738026236.3637137,200,200,138.89 | 138.89
1738026236.3640277,200,200,138.89 | 138.89
1738026236.3643289,200,200,138.89 | 138.89
1738026236.364682,200,200,138.89 | 138.89
1738026236.364985,200,200,138.89 | 138.89
1738026236.3652818,200,200,138.89 | 138.89
1738026236.3656204,200,200,138.89 | 138.89
1738026236.3659165,200,200,138.89 | 138.89
1738026236.366202,200,200,138.89 | 138.89
1738026236.366487,200,200,138.89 | 138.89
1738026236.366789,200,200,138.89 | 138.89
1738026236.3670611,200,200,97.40 | 129.87
1738026236.3673317,200,200,97.40 | 129.87
1738026236.367613,200,200,97.40 | 129.87
1738026236.3678863,200,200,97.40 | 129.87
1738026236.3681548,200,200,97.40 | 129.87
1738026236.3684313,200,200,97.40 | 129.87
1738026236.36873,200,200,97.40 | 129.87
1738026236.3691955,200,200,97.40 | 129.87
1738026236.3697355,200,200,97.40 | 129.87
1738026236.3700888,200,200,97.40 | 129.87
1738026236.3704257,200,200,97.40 | 129.87
1738026236.3707345,200,200,97.40 | 129.87
1738026236.3710616,200,200,97.40 | 129.87
1738026236.3713784,200,200,97.40 | 129.87
1738026236.3718786,200,200,97.40 | 129.87
1738026236.3721776,200,200,97.40 | 129.87
1738026236.3724918,200,200,97.40 | 129.87
1738026236.3728395,200,200,102.74 | 102.74
1738026236.3731701,200,200,102.74 | 102.74
1738026236.3734887,200,200,102.74 | 102.74
1738026236.3738303,200,200,102.74 | 102.74
1738026236.3741372,200,200,102.74 | 102.74
1738026236.374425,200,200,102.74 | 102.74
1738026236.3747296,200,200,102.74 | 102.74
1738026236.3750124,200,200,102.74 | 102.74
1738026236.3752947,200,200,102.74 | 102.74
1738026236.3755813,200,200,102.74 | 102.74
1738026236.3758743,200,200,102.74 | 102.74
1738026236.3761578,200,200,102.74 | 102.74
1738026236.3764417,200,200,102.74 | 102.74
1738026236.3767424,200,200,102.74 | 102.74
1738026236.3770342,200,200,102.74 | 102.74
1738026236.3773646,200,200,102.74 | 102.74
1738026236.3776999,200,200,105.63 | 140.85
1738026236.3781385,200,200,105.63 | 140.85
1738026236.3785634,200,200,105.63 | 140.85
1738026236.3790138,200,200,105.63 | 140.85
1738026236.3794482,200,200,105.63 | 140.85
1738026236.3799176,200,200,105.63 | 140.85
1738026236.380333,200,200,105.63 | 140.85
1738026236.3807657,200,200,105.63 | 140.85
1738026236.3811765,200,200,105.63 | 140.85
1738026236.3815603,200,200,105.63 | 140.85
1738026236.3819916,200,200,105.63 | 140.85
1738026236.383452,200,200,105.63 | 140.85
1738026236.3839087,200,200,105.63 | 140.85
1738026236.384276,200,200,105.63 | 140.85
1738026236.3846474,200,200,105.63 | 140.85
1738026236.3850386,200,200,105.63 | 140.85
1738026236.3854432,200,200,105.63 | 140.85
1738026236.3858416,200,200,134.23 | 100.67
1738026236.38624,200,200,134.23 | 100.67
1738026236.3866122,200,200,134.23 | 100.67
1738026236.386976,200,200,134.23 | 100.67
1738026236.3873246,200,200,134.23 | 100.67
1738026236.3877327,200,200,134.23 | 100.67
1738026236.388069,200,200,134.23 | 100.67
1738026236.3884382,200,200,134.23 | 100.67
1738026236.3887916,200,200,134.23 | 100.67
1738026236.3891149,200,200,134.23 | 100.67
1738026236.3894386,200,200,134.23 | 100.67
1738026236.3898046,200,200,134.23 | 100.67
1738026236.390293,200,200,134.23 | 100.67
1738026236.3907342,200,200,134.23 | 100.67
1738026236.3916326,200,200,134.23 | 100.67
1738026236.3920717,200,200,134.23 | 100.67
1738026236.3924422,200,200,106.38 | 106.38
1738026236.3928466,200,200,106.38 | 106.38
1738026236.3932195,200,200,106.38 | 106.38
1738026236.3935611,200,200,106.38 | 106.38
1738026236.394002,200,200,106.38 | 106.38
1738026236.3943844,200,200,106.38 | 106.38
1738026236.394774,200,200,106.38 | 106.38
1738026236.395168,200,200,106.38 | 106.38
1738026236.3955603,200,200,106.38 | 106.38
1738026236.3958843,200,200,106.38 | 106.38
1738026236.3962312,200,200,106.38 | 106.38
1738026236.396802,200,200,106.38 | 106.38
1738026236.3971088,200,200,106.38 | 106.38
1738026236.3974166,200,200,106.38 | 106.38
1738026236.397868,200,200,106.38 | 106.38
1738026236.3981712,200,200,106.38 | 106.38
1738026236.3984742,200,200,105.63 | 140.85
1738026236.3988018,200,200,105.63 | 140.85
1738026236.3993428,200,200,105.63 | 140.85
1738026236.3998744,200,200,105.63 | 140.85
1738026236.400227,200,200,105.63 | 140.85
1738026236.40057,200,200,105.63 | 140.85
1738026236.400881,200,200,105.63 | 140.85
1738026236.4011836,200,200,105.63 | 140.85
1738026236.4014838,200,200,105.63 | 140.85
1738026236.401812,200,200,105.63 | 140.85
1738026236.402111,200,200,105.63 | 140.85
1738026236.402418,200,200,105.63 | 140.85
1738026236.4027295,200,200,105.63 | 140.85
1738026236.4030316,200,200,105.63 | 140.85
1738026236.403344,200,200,105.63 | 140.85
1738026236.403715,200,200,105.63 | 140.85
1738026236.404031,200,200,105.63 | 140.85
1738026236.4043329,200,200,105.63 | 140.85
1738026236.4046826,200,200,130.72 | 98.04
1738026236.40505,200,200,130.72 | 98.04
1738026236.4054017,200,200,130.72 | 98.04
1738026236.4057574,200,200,130.72 | 98.04
1738026236.4060926,200,200,130.72 | 98.04
1738026236.4064054,200,200,130.72 | 98.04
1738026236.4067526,200,200,130.72 | 98.04
1738026236.4070933,200,200,130.72 | 98.04
1738026236.407425,200,200,130.72 | 98.04
1738026236.4077709,200,200,130.72 | 98.04
1738026236.4080842,200,200,130.72 | 98.04
1738026236.4083881,200,200,130.72 | 98.04
1738026236.4087646,200,200,130.72 | 98.04
1738026236.4091237,200,200,130.72 | 98.04
1738026236.4094872,200,200,130.72 | 98.04
1738026236.4098396,200,200,130.72 | 98.04
1738026236.4101677,200,200,106.38 | 106.38
1738026236.4104898,200,200,106.38 | 106.38
1738026236.4108503,200,200,106.38 | 106.38
1738026236.4111829,200,200,106.38 | 106.38
1738026236.4115312,200,200,106.38 | 106.38
1738026236.4119308,200,200,106.38 | 106.38
1738026236.4122899,200,200,106.38 | 106.38
1738026236.4126177,200,200,106.38 | 106.38
1738026236.412933,200,200,106.38 | 106.38
1738026236.413233,200,200,106.38 | 106.38
1738026236.4135454,200,200,106.38 | 106.38
1738026236.4138868,200,200,106.38 | 106.38
1738026236.4142327,200,200,106.38 | 106.38
1738026236.414562,200,200,106.38 | 106.38
1738026236.414951,200,200,106.38 | 106.38
1738026236.4156268,200,200,106.38 | 106.38
1738026236.4160454,200,200,106.38 | 106.38
1738026236.4164078,200,200,102.74 | 136.99
1738026236.4167612,200,200,102.74 | 136.99
1738026236.4171135,200,200,102.74 | 136.99
1738026236.4174604,200,200,102.74 | 136.99
1738026236.4178143,200,200,102.74 | 136.99
1738026236.4181483,200,200,102.74 | 136.99
1738026236.418467,200,200,102.74 | 136.99
1738026236.4188058,200,200,102.74 | 136.99
1738026236.4191272,200,200,102.74 | 136.99
1738026236.4194684,200,200,102.74 | 136.99
1738026236.4198234,200,200,102.74 | 136.99
1738026236.420151,200,200,102.74 | 136.99
1738026236.4204674,200,200,102.74 | 136.99
1738026236.420807,200,200,102.74 | 136.99
1738026236.4211216,200,200,102.74 | 136.99
1738026236.4214292,200,200,102.74 | 136.99
1738026236.4217548,200,200,102.74 | 136.99
1738026236.4220827,200,200,130.72 | 98.04
1738026236.422413,200,200,130.72 | 98.04
1738026236.422724,200,200,130.72 | 98.04
1738026236.4230006,200,200,130.72 | 98.04
1738026236.423283,200,200,130.72 | 98.04
1738026236.4235632,200,200,130.72 | 98.04
1738026236.4238555,200,200,130.72 | 98.04
1738026236.424138,200,200,130.72 | 98.04
1738026236.4244258,200,200,130.72 | 98.04
1738026236.4247155,200,200,130.72 | 98.04
1738026236.4249961,200,200,130.72 | 98.04
1738026236.4252818,200,200,130.72 | 98.04
1738026236.4255621,200,200,130.72 | 98.04
1738026236.4258626,200,200,130.72 | 98.04
1738026236.426147,200,200,130.72 | 98.04
1738026236.4264326,200,200,130.72 | 98.04
1738026236.426725,200,200,130.72 | 98.04
1738026236.427003,200,200,130.72 | 98.04
1738026236.4273028,200,200,100.67 | 134.23
1738026236.427616,200,200,100.67 | 134.23
1738026236.4279177,200,200,100.67 | 134.23
1738026236.4282215,200,200,100.67 | 134.23
1738026236.4285216,200,200,100.67 | 134.23
1738026236.4288354,200,200,100.67 | 134.23
1738026236.4291372,200,200,100.67 | 134.23
1738026236.42945,200,200,100.67 | 134.23
1738026236.4297638,200,200,100.67 | 134.23
1738026236.4300716,200,200,100.67 | 134.23
1738026236.4303732,200,200,100.67 | 134.23
1738026236.431746,200,200,100.67 | 134.23
1738026236.4320593,200,200,100.67 | 134.23
1738026236.4323678,200,200,100.67 | 134.23
1738026236.4326808,200,200,100.67 | 134.23
1738026236.432965,200,200,100.67 | 134.23
1738026236.4332561,200,200,105.63 | 105.63
1738026236.4335501,200,200,105.63 | 105.63
1738026236.4338691,200,200,105.63 | 105.63
1738026236.434171,200,200,105.63 | 105.63
1738026236.4345298,200,200,105.63 | 105.63
1738026236.4349604,200,200,105.63 | 105.63
1738026236.4352844,200,200,105.63 | 105.63
1738026236.4356618,200,200,105.63 | 105.63
1738026236.4360702,200,200,105.63 | 105.63
1738026236.4364448,200,200,105.63 | 105.63
1738026236.4368412,200,200,105.63 | 105.63
1738026236.4371998,200,200,105.63 | 105.63
1738026236.437545,200,200,105.63 | 105.63
1738026236.4379234,200,200,105.63 | 105.63
1738026236.438256,200,200,105.63 | 105.63
1738026236.4386172,200,200,105.63 | 105.63
1738026236.439011,200,200,105.63 | 105.63
1738026236.439356,200,200,100.67 | 101.35
1738026236.439715,200,200,100.67 | 101.35
1738026236.440062,200,200,100.67 | 101.35
1738026236.4403963,200,200,100.67 | 101.35
1738026236.440754,200,200,100.67 | 101.35
1738026236.4516826,200,200,100.67 | 101.3Received value: C800C8
1738026236.451925,200,200,5
1738026236.4628093,200,200,100.67 | 101.35
1738026236.4630923,200,200,100.67 | 101.35
1738026236.4808164,200,200,100.67 | 101.35
1738026236.481135,200,200,100.67 | 101.35
1738026236.4977238,200,200,100.67 | 101.35
1738026236.4984167,200,200,100.67 | 101.35
1738026236.513069,200,200,100.67 | 101.35
1738026236.5135705,200,200,100.67 | 101.35
1738026236.5296102,200,200,100.67 | 101.35
1738026236.5298042,200,200,172.41 | 171.23
1738026236.5474966,200,200,172.41 | 171.23
1738026236.5479443,200,200,172.41 | 171.23
1738026236.5632415,200,200,172.41 | 171.23
1738026236.563789,200,200,172.41 | 171.23
1738026236.5801005,200,200,172.41 | 171.23
1738026236.598874,200,200,172.41 | 171.23
1738026236.5996618,200,200,172.41 | 171.23
1738026236.613147,200,200,172.41 | 171.23
1738026236.613809,200,200,172.41 | 171.23
1738026236.6350124,200,200,172.41 | 171.23
1738026236.6359348,200,200,172.41 | 171.23
1738026236.6465583,200,200,172.41 | 171.23
1738026236.648372,200,200,172.41 | 171.23
1738026236.6632428,200,200,172.41 | 171.23
1738026236.6680698,200,200,172.41 | 171.23
1738026236.6797307,200,200,209.79 | 244.76
1738026236.6800377,200,200,209.79 | 244.76
1738026236.6973276,200,200,209.79 | 244.76
1738026236.6994586,200,200,209.79 | 244.76
1738026236.7153873,200,200,209.79 | 244.76
1738026236.7178407,200,200,209.79 | 244.76
1738026236.7299278,200,200,209.79 | 244.76
1738026236.7463498,200,200,209.79 | 244.76
1738026236.7466416,200,200,209.79 | 244.76
1738026236.7654946,200,200,209.79 | 244.76
1738026236.7661521,200,200,209.79 | 244.76
1738026236.7835236,200,200,209.79 | 244.76
1738026236.7874498,200,200,209.79 | 244.76
1738026236.7967684,200,200,209.79 | 244.76
1738026236.7972188,200,200,209.79 | 244.76
1738026236.8135219,200,200,209.79 | 244.76
1738026236.816722,200,200,243.06 | 243.06
1738026236.8296359,200,200,243.06 | 243.06
1738026236.8299735,200,200,243.06 | 243.06
1738026236.847657,200,200,243.06 | 243.06
1738026236.8513708,200,200,243.06 | 243.06
1738026236.8649812,200,200,243.06 | 243.06
1738026236.8813977,200,200,243.06 | 243.06
1738026236.8888102,200,200,243.06 | 243.06
1738026236.8968706,200,200,243.06 | 243.06
1738026236.8973565,200,200,243.06 | 243.06
1738026236.9142115,200,200,243.06 | 243.06
1738026236.9175584,200,200,243.06 | 243.06
1738026236.9334404,200,200,243.06 | 243.06
1738026236.9367201,200,200,243.06 | 243.06
1738026236.949191,200,200,243.06 | 243.06
1738026236.9540286,200,200,243.06 | 243.06
1738026236.9649928,200,200,243.06 | 243.06
1738026236.9656441,200,200,204.08 | 204.08
1738026236.9809935,200,200,204.08 | 204.08
1738026236.9813268,200,200,204.08 | 204.08
1738026236.9963741,200,200,204.08 | 204.08
1738026236.9967263,200,200,204.08 | 204.08
1738026237.0151365,200,200,204.08 | 204.08
1738026237.030786,200,200,204.08 | 204.08
1738026237.031086,200,200,204.08 | 204.08
1738026237.0478706,200,200,204.08 | 204.08
1738026237.0482028,200,200,204.08 | 204.08
1738026237.0698316,200,200,204.08 | 204.08
1738026237.0723302,200,200,204.08 | 204.08
1738026237.0820785,200,200,204.08 | 204.08
1738026237.0826533,200,200,204.08 | 204.08
1738026237.0979185,200,200,204.08 | 204.08
1738026237.098778,200,200,204.08 | 204.08
1738026237.113133,200,200,204.08 | 204.08
1738026237.1134202,200,200,198.68 | 233.33
1738026237.1296926,200,200,198.68 | 233.33
1738026237.1300797,200,200,198.68 | 233.33
1738026237.1462567,200,200,198.68 | 233.33
1738026237.162967,200,200,198.68 | 233.33
1738026237.1634707,200,200,198.68 | 233.33
1738026237.1798413,200,200,198.68 | 233.33
1738026237.1801827,200,200,198.68 | 233.33
1738026237.1963043,200,200,198.68 | 233.33
1738026237.1966796,200,200,198.68 | 233.33
1738026237.2131217,200,200,198.68 | 233.33
1738026237.2133973,200,200,198.68 | 233.33
1738026237.229833,200,200,198.68 | 233.33
1738026237.2301655,200,200,198.68 | 233.33
1738026237.2463782,200,200,198.68 | 233.33
1738026237.246791,200,200,198.68 | 233.33
1738026237.263232,200,200,211.27 | 209.79
1738026237.2635512,200,200,211.27 | 209.79
1738026237.2799275,200,200,211.27 | 209.79
1738026237.2802474,200,200,211.27 | 209.79
1738026237.2963624,200,200,211.27 | 209.79
1738026237.3129368,200,200,211.27 | 209.79
1738026237.313383,200,200,211.27 | 209.79
1738026237.32957,200,200,211.27 | 209.79
1738026237.3301208,200,200,211.27 | 209.79
1738026237.3462243,200,200,211.27 | 209.79
1738026237.3465662,200,200,211.27 | 209.79
1738026237.3631694,200,200,211.27 | 209.79
1738026237.3637164,200,200,211.27 | 209.79
1738026237.3796213,200,200,211.27 | 209.79
1738026237.3798978,200,200,211.27 | 209.79
1738026237.396315,200,200,211.27 | 209.79
1738026237.3965755,200,200,212.77 | 248.23
1738026237.4130545,200,200,212.77 | 248.23
1738026237.4132795,200,200,212.77 | 248.23
1738026237.429799,200,200,212.77 | 248.23
1738026237.4460833,200,200,212.77 | 248.23
1738026237.4464715,200,200,212.77 | 248.23
1738026237.462957,200,200,212.77 | 248.23
1738026237.4632225,200,200,212.77 | 248.23
1738026237.4797306,200,200,212.77 | 248.23
1738026237.48007,200,200,212.77 | 248.23
1738026237.4962893,200,200,212.77 | 248.23
1738026237.4968164,200,200,212.77 | 248.23
1738026237.5130246,200,200,212.77 | 248.23
1738026237.5133524,200,200,212.77 | 248.23
1738026237.529791,200,200,212.77 | 248.23
1738026237.5301049,200,200,212.77 | 248.23
1738026237.546464,200,200,206.90 | 206.90
1738026237.5467763,200,200,206.90 | 206.90
1738026237.5629437,200,200,206.90 | 206.90
1738026237.5631182,200,200,206.90 | 206.90
1738026237.5796037,200,200,206.90 | 206.90
1738026237.5962827,200,200,206.90 | 206.90
1738026237.5967655,200,200,206.90 | 206.90
1738026237.6130843,200,200,206.90 | 206.90
1738026237.6135643,200,200,206.90 | 206.90
1738026237.6297493,200,200,206.90 | 206.90
1738026237.6301732,200,200,206.90 | 206.90
1738026237.6463628,200,200,206.90 | 206.90
1738026237.646828,200,200,206.90 | 206.90
1738026237.6631186,200,200,206.90 | 206.90
1738026237.6634371,200,200,206.90 | 206.90
1738026237.6799254,200,200,206.90 | 206.90
1738026237.68043,200,200,206.90 | 206.90
1738026237.6965322,200,200,208.33 | 277.78
1738026237.6971116,200,200,208.33 | 277.78
1738026237.7132113,200,200,208.33 | 277.78
1738026237.7295852,200,200,208.33 | 277.78
1738026237.7302945,200,200,208.33 | 277.78
1738026237.7462525,200,200,208.33 | 277.78
1738026237.7464895,200,200,208.33 | 277.78
1738026237.76311,200,200,208.33 | 277.78
1738026237.763434,200,200,208.33 | 277.78
1738026237.7796676,200,200,208.33 | 277.78
1738026237.7799306,200,200,208.33 | 277.78
1738026237.7963512,200,200,208.33 | 277.78
1738026237.7967265,200,200,208.33 | 277.78
1738026237.8130345,200,200,208.33 | 277.78
1738026237.8133278,200,200,208.33 | 277.78
1738026237.829626,200,200,208.33 | 277.78
1738026237.8298638,200,200,206.90 | 241.38
1738026237.8461719,200,200,206.90 | 241.38
1738026237.8464582,200,200,206.90 | 241.38
1738026237.8629696,200,200,206.90 | 241.38
1738026237.8796556,200,200,206.90 | 241.38
1738026237.8799145,200,200,206.90 | 241.38
1738026237.896451,200,200,206.90 | 241.38
1738026237.897037,200,200,206.90 | 241.38
1738026237.9131982,200,200,206.90 | 241.38
1738026237.913721,200,200,206.90 | 241.38
1738026237.9298916,200,200,206.90 | 241.38
1738026237.93033,200,200,206.90 | 241.38
1738026237.9463577,200,200,206.90 | 241.38
1738026237.9470084,200,200,206.90 | 241.38
1738026237.9631157,200,200,206.90 | 241.38
1738026237.9635258,200,200,206.90 | 241.38
1738026237.9797344,200,200,208.33 | 277.78
1738026237.9799814,200,200,208.33 | 277.78
1738026237.9973526,200,200,208.33 | 277.78
1738026238.0128589,200,200,208.33 | 277.78
1738026238.0134737,200,200,208.33 | 277.78
1738026238.0295358,200,200,208.33 | 277.78
1738026238.0298948,200,200,208.33 | 277.78
1738026238.0461934,200,200,208.33 | 277.78
1738026238.0465307,200,200,208.33 | 277.78
1738026238.062999,200,200,208.33 | 277.78
1738026238.0633879,200,200,208.33 | 277.78
1738026238.0796344,200,200,208.33 | 277.78
1738026238.0798752,200,200,208.33 | 277.78
1738026238.096274,200,200,208.33 | 277.78
1738026238.0966854,200,200,208.33 | 277.78
1738026238.1129715,200,200,208.33 | 277.78
1738026238.1133568,200,200,208.33 | 277.78
1738026238.1296253,200,200,202.70 | 236.49
1738026238.1298692,200,200,202.70 | 236.49
1738026238.1463501,200,200,202.70 | 236.49
1738026238.162942,200,200,202.70 | 236.49
1738026238.1636353,200,200,202.70 | 236.49
1738026238.1796572,200,200,202.70 | 236.49
1738026238.179924,200,200,202.70 | 236.49
1738026238.196174,200,200,202.70 | 236.49
1738026238.196423,200,200,202.70 | 236.49
1738026238.2137105,200,200,202.70 | 236.49
1738026238.214209,200,200,202.70 | 236.49
1738026238.230422,200,200,202.70 | 236.49
1738026238.230865,200,200,202.70 | 236.49
1738026238.2468138,200,200,202.70 | 236.49
1738026238.2473347,200,200,202.70 | 236.49
1738026238.2637775,200,200,202.70 | 236.49
1738026238.264397,200,200,208.33 | 277.78
1738026238.2806463,200,200,208.33 | 277.78
1738026238.2968032,200,200,208.33 | 277.78
1738026238.2972684,200,200,208.33 | 277.78
1738026238.3131163,200,200,208.33 | 277.78
1738026238.3135731,200,200,208.33 | 277.78
1738026238.32979,200,200,208.33 | 277.78
1738026238.330073,200,200,208.33 | 277.78
1738026238.3465674,200,200,208.33 | 277.78
1738026238.3471115,200,200,208.33 | 277.78
1738026238.3629656,200,200,208.33 | 277.78
1738026238.3635404,200,200,208.33 | 277.78
1738026238.3807125,200,200,208.33 | 277.78
1738026238.383926,200,200,208.33 | 277.78
1738026238.3966346,200,200,208.33 | 277.78
1738026238.3971243,200,200,208.33 | 277.78
1738026238.4132571,200,200,212.77 | 212.77
1738026238.4136581,200,200,212.77 | 212.77
1738026238.4299562,200,200,212.77 | 212.77
1738026238.4470387,200,200,212.77 | 212.77
1738026238.4486911,200,200,212.77 | 212.77
