PWM_Left,RPM_Left
237.0,251.8
237.0,251.8
237.0,251.8
237.0,251.8
237.0,251.8
237.0,251.8
237.0,214.29
237.0,214.29
237.0,214.29
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,73.53
245.0,208.33
245.0,208.33
245.0,208.33
245.0,208.33
245.0,208.33
245.0,208.33
245.0,208.33
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,248.23
245.0,248.23
245.0,248.23
245.0,248.23
245.0,248.23
245.0,248.23
245.0,248.23
245.0,248.23
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
245.0,244.76
245.0,244.76
245.0,244.76
245.0,244.76
245.0,244.76
245.0,244.76
245.0,244.76
245.0,244.76
245.0,250.0
245.0,250.0
245.0,250.0
245.0,250.0
245.0,250.0
245.0,250.0
245.0,250.0
245.0,250.0
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,215.83
245.0,220.59
245.0,220.59
245.0,220.59
245.0,220.59
245.0,220.59
245.0,220.59
245.0,220.59
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,257.35
245.0,212.77
245.0,212.77
245.0,212.77
245.0,212.77
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,71.43
252.0,243.06
252.0,243.06
252.0,243.06
252.0,243.06
252.0,243.06
252.0,243.06
252.0,243.06
252.0,243.06
252.0,218.98
252.0,218.98
252.0,218.98
252.0,218.98
252.0,218.98
252.0,218.98
252.0,218.98
252.0,218.98
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,244.76
252.0,244.76
252.0,244.76
252.0,244.76
252.0,244.76
252.0,244.76
252.0,244.76
252.0,244.76
252.0,251.8
252.0,251.8
252.0,251.8
252.0,251.8
252.0,251.8
252.0,251.8
252.0,251.8
252.0,251.8
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,253.62
252.0,253.62
252.0,253.62
252.0,253.62
252.0,253.62
252.0,253.62
252.0,253.62
252.0,253.62
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,248.23
252.0,217.39
252.0,217.39
252.0,217.39
252.0,217.39
252.0,217.39
252.0,217.39
252.0,217.39
252.0,217.39
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
252.0,250.0
