time,raw_x,raw_y,moving_avg_x,moving_avg_y,kalman_x,kalman_y
1726840872.3127298,788.2560424804688,197.2743377685547,788.2427978515625,232.30669860839845,787.2222728945843,196.07600449664733
1726840872.474957,782.758056640625,165.87203979492188,786.7835571289063,211.5908416748047,784.7717657591427,171.83798730497668
1726840872.542626,786.20947265625,153.17984008789062,786.277392578125,191.23049621582032,785.0059277398703,152.5342023740749
1726840872.6111503,785.1819458007812,140.99766540527344,785.6601440429688,173.53658447265624,784.7873761717693,136.952087803042
1726840872.7129872,787.0106201171875,122.48733520507812,785.8832275390625,155.96224365234374,785.6714441795093,120.5156258241537
1726840872.776874,786.568359375,108.69632720947266,785.5456909179687,138.24664154052735,786.0912021569404,105.7331778510983
1726840873.012716,781.977294921875,69.42323303222656,785.3895385742187,118.95688018798828,784.0383968172584,78.96488640043836
1726840873.2449136,786.6873779296875,29.700294494628906,785.4851196289062,94.26097106933594,785.1005228509862,44.11480328978083
1726840873.3129,786.1752319335938,19.904354095458984,785.6837768554688,70.04230880737305,785.6111230001067,19.74163890562297
1726840873.4096181,785.1629638671875,2.962010145187378,785.3142456054687,46.137243795394895,785.4359792365822,-0.8283751761140539
1726840873.5449688,781.9970703125,-16.8341007232666,784.3999877929688,21.031158208847046,783.6976102494264,-20.410684204924234
1726840873.7090259,784.2059326171875,-43.302486419677734,784.8457153320312,-1.5139856815338135,783.6992949825931,-42.9329468658499
1726840873.7771523,781.156494140625,-52.3991813659668,783.7395385742187,-17.933880853652955,782.2292994444919,-58.68793208825637
1726840873.8450258,779.962158203125,-61.587852478027344,782.496923828125,-34.23232216835022,780.731243302868,-70.11879447989375
1726840874.009004,779.2117309570312,-90.59986877441406,781.3066772460937,-52.94469795227051,779.4926822034473,-89.14994931990228
1726840874.043838,779.6843872070312,-92.30206298828125,780.844140625,-68.03829040527344,779.0800115461244,-99.59882803174659
1726840874.0764906,772.4926147460938,-97.31640625,778.5014770507812,-78.8410743713379,775.3157753844524,-106.14091055293898
1726840874.245145,778.8289184570312,-121.5119400024414,778.0359619140625,-92.66362609863282,776.2437685493676,-120.27401371108438
1726840874.308712,778.0849609375,-131.4612579345703,777.6605224609375,-106.6383071899414,776.7270953324286,-132.47427467654606
1726840874.3767822,777.8373413085938,-140.16546630859375,777.38564453125,-116.55142669677734,777.0517194886232,-142.7384068866164
1726840874.5449436,771.4755249023438,-163.409423828125,775.7438720703125,-130.77289886474608,774.1003012764936,-159.19775407504662
1726840874.7449596,769.6017456054688,-185.91909790039062,775.1656982421875,-148.49343719482422,771.2852037337449,-179.39325594867915
1726840874.77614,767.8471069335938,-189.6901397705078,772.9693359375,-162.1290771484375,768.7452767718731,-192.26213101981094
1726840874.8449247,766.0630493164062,-200.6819305419922,770.5649536132812,-175.97321166992188,766.4487956413375,-203.77349688950525
1726840874.909011,765.349365234375,-211.1376190185547,768.0673583984375,-190.16764221191406,764.8964891448758,-214.26347467491232
1726840875.144981,759.3035888671875,-235.1117401123047,765.6329711914062,-204.50810546875,761.1308212495247,-231.11836148039743
1726840875.209056,757.5850219726562,-244.68614196777344,763.2296264648437,-216.26151428222656,758.1193660416682,-244.89813445104187
1726840875.3770227,757.5210571289062,-261.7754821777344,761.1644165039063,-230.67858276367187,756.522562885272,-260.3271697279933
1726840875.4428506,755.2394409179688,-267.7468566894531,758.9996948242188,-244.09156799316406,754.7341663782177,-271.17524453867213
1726840875.5063417,756.486572265625,-275.3779602050781,757.2271362304688,-256.93963623046875,754.5681736804898,-279.85037641802137
1726840875.6767492,752.393310546875,-291.4827880859375,755.8450805664063,-268.21384582519534,752.7064323595243,-291.6013717030397
1726840875.7449222,752.2315063476562,-298.64996337890625,754.7743774414063,-279.00661010742186,751.6598030655299,-301.00347805733145
1726840875.9092004,748.3544921875,-316.0826416015625,752.941064453125,-289.8680419921875,749.2639124948545,-314.11912798031074
1726840875.974737,748.6618041992188,-321.7616271972656,751.625537109375,-300.67099609375,748.0996782932925,-323.76201574996134
1726840876.0428023,748.045654296875,-327.55010986328125,749.937353515625,-311.1054260253906,747.3022085851014,-331.1317932313937
1726840876.2089443,742.6878051757812,-341.6336364746094,747.9962524414062,-321.135595703125,744.3029190965634,-341.3531178489259
1726840876.2770042,741.9420776367188,-349.0970764160156,745.9383666992187,-331.2250183105469,742.1960585820234,-350.2163852860518
1726840876.445558,740.22509765625,-360.4815368652344,744.3124877929688,-340.10479736328125,740.2475831698946,-360.1858728742896
1726840876.6059592,742.35888671875,-372.57275390625,743.051904296875,-350.26702270507815,740.3709012783822,-371.2803489086454
1726840876.74508,743.8671264648438,-382.73431396484375,742.2161987304687,-361.3038635253906,741.5099628030126,-382.1031829658808
1726840876.77623,743.3271484375,-383.55926513671875,742.3440673828125,-369.6889892578125,742.1650095107598,-387.9423003205327
1726840876.9088068,741.8045654296875,-392.1358337402344,742.3165649414062,-378.29674072265624,741.8952099391599,-394.4858773397689
1726840876.9744747,743.7800903320312,-396.44110107421875,743.0275634765625,-385.4886535644531,742.7526643022018,-399.5231052861612
1726840877.209085,742.915771484375,-412.5388488769531,743.1389404296875,-393.48187255859375,742.895897327999,-409.70000926365265
1726840877.2769902,743.5325317382812,-417.61798095703125,743.072021484375,-400.45860595703124,743.2829754438197,-417.7304214695897
1726840877.3090532,743.0225219726562,-423.08941650390625,743.0110961914063,-408.36463623046876,743.2531234936396,-424.44228647055667
1726840877.4432113,741.4443969726562,-427.3990783691406,742.9390625,-415.41728515625,742.4000144376822,-429.7208242062357
1726840877.5086303,740.9510498046875,-433.0614318847656,742.3732543945313,-422.74135131835936,741.5799734298977,-434.8304710607828
1726840877.6739917,742.2191162109375,-440.96990966796875,742.2339233398437,-428.4275634765625,741.7228675744778,-441.0856146536952
1726840877.7444644,742.8148803710938,-443.826416015625,742.0903930664062,-433.66925048828125,742.1737931913332,-445.5948372482996
1726840877.9743931,745.877197265625,-453.0742492675781,742.661328125,-439.6662170410156,744.0527956980981,-452.23578788745016
1726840878.0769265,746.6240234375,-453.4706726074219,743.6972534179688,-444.8805358886719,745.6422659999613,-455.8336379704527
1726840878.145515,746.8735961914062,-457.5635681152344,744.8817626953125,-449.7809631347656,746.7044906759637,-459.31268091065374
1726840878.2063794,748.4779663085938,-456.31298828125,746.1335327148438,-452.8495788574219,748.0688413031239,-460.1130713372928
1726840878.4453108,752.8493041992188,-454.8221130371094,748.1404174804687,-455.04871826171876,751.0260117070399,-459.15284797852553
1726840878.5453756,755.2859497070312,-453.1015319824219,750.02216796875,-455.0541748046875,754.0044239748333,-457.1270874908668
1726840878.606275,755.654541015625,-454.5830993652344,751.828271484375,-455.27666015625,755.8569929463249,-456.25321941669915
1726840878.676785,755.5398559570312,-450.9944152832031,753.5615234375,-453.96282958984375,756.6777190035274,-453.73735989161213
1726840878.7090118,757.6716918945312,-450.623779296875,755.4002685546875,-452.8249877929687,757.9865808828403,-451.88202685565625
1726840878.7441895,757.5116577148438,-450.7650146484375,756.3327392578125,-452.01356811523436,758.4993239479596,-450.84442483599736
1726840878.7767854,758.346923828125,-448.24853515625,756.9449340820313,-451.04296875,759.0211790473757,-449.0425490567562
1726840878.9412074,763.5596313476562,-444.1614685058594,758.5259521484375,-448.958642578125,761.8220310428387,-445.9544518446626
1726840878.9741516,762.5416259765625,-443.2281799316406,759.9263061523437,-447.4053955078125,762.9539018189326,-443.6806928372492
1726840879.1408904,765.776611328125,-436.5134582519531,761.5472900390625,-444.5833312988281,765.0903039490132,-439.0783150794457
1726840879.2088332,765.806884765625,-434.552001953125,763.2063354492187,-441.3407287597656,766.263606234092,-435.4163853068327
1726840879.3767712,762.9261474609375,-427.7303161621094,764.1221801757813,-437.2370849609375,765.3043317359426,-430.01259472244953
1726840879.5407631,762.762451171875,-423.0799255371094,763.962744140625,-433.0207763671875,764.3766471946237,-424.6339882496403
1726840879.7379236,762.527587890625,-428.9974365234375,763.9599365234375,-430.17462768554685,763.5480948739627,-424.7543866570832
1726840879.9768791,765.4588012695312,-422.5287780761719,763.8963745117187,-427.3776916503906,764.470911966407,-422.1903200956792
